,annee,classement,specialite,ville
531,2010,0.23318966, ophtalmologie,Caen
532,2010,0.2474138, ophtalmologie,Clermont-Ferrand
533,2010,0.19655173, ophtalmologie,Dijon
534,2010,0.17586207, ophtalmologie,Grenoble
535,2010,0.20186782, ophtalmologie,Lille
536,2010,0.18204023, ophtalmologie,Limoges
537,2010,0.092672415, ophtalmologie,Lyon
538,2010,0.0954023, ophtalmologie,Marseille
539,2010,0.28103447, ophtalmologie,Martinique/Pointe-à-Pitre
540,2010,0.041954022, ophtalmologie,Montpellier
541,2010,0.20244253, ophtalmologie,Nancy
542,2010,0.11221264, ophtalmologie,Nantes
543,2010,0.06422414, ophtalmologie,Nice
544,2010,0.08261494, ophtalmologie,Paris
545,2010,0.24396552, ophtalmologie,Poitiers
546,2010,0.23606321, ophtalmologie,Reims
547,2010,0.18706897, ophtalmologie,Rennes
548,2010,0.23591954, ophtalmologie,Rouen
549,2010,0.2316092, ophtalmologie,Saint-Etienne
550,2010,0.18376437, ophtalmologie,Strasbourg
551,2010,0.12284483, ophtalmologie,Toulouse
552,2010,0.14525862, ophtalmologie,Tours
553,2010,0.36925286, orl et chirurgie cervico-faciale,Amiens
554,2010,0.32514367, orl et chirurgie cervico-faciale,Angers
555,2010,0.34683907, orl et chirurgie cervico-faciale,Besançon
556,2010,0.13979885, orl et chirurgie cervico-faciale,Bordeaux
557,2010,0.37054598, orl et chirurgie cervico-faciale,Brest
558,2010,0.2295977, orl et chirurgie cervico-faciale,Caen
559,2010,0.36666667, orl et chirurgie cervico-faciale,Clermont-Ferrand
560,2010,0.40258622, orl et chirurgie cervico-faciale,Dijon
561,2010,0.21350574, orl et chirurgie cervico-faciale,Grenoble
562,2010,0.20933908, orl et chirurgie cervico-faciale,Lille
563,2010,0.3816092, orl et chirurgie cervico-faciale,Limoges
564,2010,0.18563218, orl et chirurgie cervico-faciale,Lyon
565,2010,0.16278736, orl et chirurgie cervico-faciale,Marseille
566,2010,0.4027299, orl et chirurgie cervico-faciale,Martinique/Pointe-à-Pitre
567,2010,0.22471264, orl et chirurgie cervico-faciale,Montpellier
568,2010,0.32471263, orl et chirurgie cervico-faciale,Nancy
569,2010,0.2689655, orl et chirurgie cervico-faciale,Nantes
570,2010,0.124425285, orl et chirurgie cervico-faciale,Nice
571,2010,0.18333334, orl et chirurgie cervico-faciale,Paris
572,2010,0.35474136, orl et chirurgie cervico-faciale,Poitiers
573,2010,0.34051725, orl et chirurgie cervico-faciale,Reims
574,2010,0.11537357, orl et chirurgie cervico-faciale,Rennes
575,2010,0.3275862, orl et chirurgie cervico-faciale,Rouen
576,2010,0.34497127, orl et chirurgie cervico-faciale,Saint-Etienne
577,2010,0.17370689, orl et chirurgie cervico-faciale,Strasbourg
578,2010,0.23778735, orl et chirurgie cervico-faciale,Toulouse
579,2010,0.26106322, orl et chirurgie cervico-faciale,Tours
580,2010,0.4402299, pneumologie,Amiens
581,2010,0.15545978, pneumologie,Angers
582,2010,0.49511495, pneumologie,Besançon
583,2010,0.29166666, pneumologie,Bordeaux
584,2010,0.50344825, pneumologie,Brest
585,2010,0.43405172, pneumologie,Caen
586,2010,0.45114943, pneumologie,Clermont-Ferrand
587,2010,0.47672415, pneumologie,Dijon
588,2010,0.19152299, pneumologie,Grenoble
589,2010,0.51666665, pneumologie,La RéunionIndien
590,2010,0.27083334, pneumologie,Lille
591,2010,0.48793104, pneumologie,Limoges
592,2010,0.14899425, pneumologie,Lyon
593,2010,0.15272988, pneumologie,Marseille
594,2010,0.48922414, pneumologie,Martinique/Pointe-à-Pitre
595,2010,0.043390803, pneumologie,Montpellier
596,2010,0.43045977, pneumologie,Nancy
597,2010,0.08663793, pneumologie,Nantes
598,2010,0.1729885, pneumologie,Nice
599,2010,0.19899425, pneumologie,Paris
600,2010,0.28591955, pneumologie,Poitiers
601,2010,0.45732757, pneumologie,Reims
602,2010,0.15948276, pneumologie,Rennes
603,2010,0.35071838, pneumologie,Rouen
604,2010,0.3204023, pneumologie,Saint-Etienne
605,2010,0.36408046, pneumologie,Strasbourg
606,2010,0.23304598, pneumologie,Toulouse
607,2010,0.3382184, pneumologie,Tours
608,2010,0.7821839, psychiatrie,Amiens
609,2010,0.80028737, psychiatrie,Angers
610,2010,0.8534483, psychiatrie,Besançon
611,2010,0.59123564, psychiatrie,Bordeaux
612,2010,0.8932471, psychiatrie,Brest
613,2010,0.8757184, psychiatrie,Caen
614,2010,0.8514368, psychiatrie,Clermont-Ferrand
615,2010,0.8646552, psychiatrie,Dijon
616,2010,0.64396554, psychiatrie,Grenoble
617,2010,0.6616379, psychiatrie,La RéunionIndien
618,2010,0.60818964, psychiatrie,Lille
619,2010,0.8678161, psychiatrie,Limoges
620,2010,0.5525862, psychiatrie,Lyon
621,2010,0.5640805, psychiatrie,Marseille
622,2010,0.83304596, psychiatrie,Martinique/Pointe-à-Pitre
623,2010,0.37543103, psychiatrie,Montpellier
624,2010,0.8234195, psychiatrie,Nancy
625,2010,0.54956895, psychiatrie,Nantes
626,2010,0.58778733, psychiatrie,Nice
627,2010,0.49913794, psychiatrie,Paris
628,2010,0.7367816, psychiatrie,Poitiers
629,2010,0.8123563, psychiatrie,Reims
630,2010,0.6112069, psychiatrie,Rennes
631,2010,0.73548853, psychiatrie,Rouen
632,2010,0.66408044, psychiatrie,Saint-Etienne
633,2010,0.5679598, psychiatrie,Strasbourg
634,2010,0.5663793, psychiatrie,Toulouse
635,2010,0.7517241, psychiatrie,Tours
636,2010,0.5147989, pédiatrie,Amiens
637,2010,0.4229885, pédiatrie,Angers
638,2010,0.5066092, pédiatrie,Besançon
639,2010,0.34885058, pédiatrie,Bordeaux
640,2010,0.43994254, pédiatrie,Brest
641,2010,0.52729887, pédiatrie,Caen
642,2010,0.5185345, pédiatrie,Clermont-Ferrand
643,2010,0.43591955, pédiatrie,Dijon
644,2010,0.35215518, pédiatrie,Grenoble
645,2010,0.41336206, pédiatrie,La RéunionIndien
646,2010,0.35574713, pédiatrie,Lille
647,2010,0.50847703, pédiatrie,Limoges
648,2010,0.20747127, pédiatrie,Lyon
649,2010,0.35948277, pédiatrie,Marseille
650,2010,0.4961207, pédiatrie,Martinique/Pointe-à-Pitre
651,2010,0.2341954, pédiatrie,Montpellier
652,2010,0.47873563, pédiatrie,Nancy
653,2010,0.04612069, pédiatrie,Nantes
654,2010,0.45158046, pédiatrie,Nice
655,2010,0.31537357, pédiatrie,Paris
656,2010,0.47931033, pédiatrie,Poitiers
657,2010,0.52112067, pédiatrie,Reims
658,2010,0.33577585, pédiatrie,Rennes
659,2010,0.4994253, pédiatrie,Rouen
660,2010,0.41609195, pédiatrie,Saint-Etienne
661,2010,0.45100576, pédiatrie,Strasbourg
662,2010,0.31752872, pédiatrie,Toulouse
663,2010,0.38132185, pédiatrie,Tours
664,2010,0.23103449, radiodiagnostic et imagerie médicale,Amiens
665,2010,0.14813219, radiodiagnostic et imagerie médicale,Angers
666,2010,0.30359197, radiodiagnostic et imagerie médicale,Besançon
667,2010,0.09827586, radiodiagnostic et imagerie médicale,Bordeaux
668,2010,0.28462642, radiodiagnostic et imagerie médicale,Brest
669,2010,0.27701148, radiodiagnostic et imagerie médicale,Caen
670,2010,0.25862068, radiodiagnostic et imagerie médicale,Clermont-Ferrand
671,2010,0.22212644, radiodiagnostic et imagerie médicale,Dijon
672,2010,0.1658046, radiodiagnostic et imagerie médicale,Grenoble
673,2010,0.1, radiodiagnostic et imagerie médicale,Lille
674,2010,0.25919542, radiodiagnostic et imagerie médicale,Limoges
675,2010,0.07097701, radiodiagnostic et imagerie médicale,Lyon
676,2010,0.11264368, radiodiagnostic et imagerie médicale,Marseille
677,2010,0.3170977, radiodiagnostic et imagerie médicale,Martinique/Pointe-à-Pitre
678,2010,0.024856322, radiodiagnostic et imagerie médicale,Montpellier
679,2010,0.20905173, radiodiagnostic et imagerie médicale,Nancy
680,2010,0.13606322, radiodiagnostic et imagerie médicale,Nantes
681,2010,0.119252875, radiodiagnostic et imagerie médicale,Nice
682,2010,0.08879311, radiodiagnostic et imagerie médicale,Paris
683,2010,0.22758621, radiodiagnostic et imagerie médicale,Poitiers
684,2010,0.23620689, radiodiagnostic et imagerie médicale,Reims
685,2010,0.1170977, radiodiagnostic et imagerie médicale,Rennes
686,2010,0.17614943, radiodiagnostic et imagerie médicale,Rouen
687,2010,0.19166666, radiodiagnostic et imagerie médicale,Saint-Etienne
688,2010,0.19252874, radiodiagnostic et imagerie médicale,Strasbourg
689,2010,0.105747126, radiodiagnostic et imagerie médicale,Toulouse
690,2010,0.19784483, radiodiagnostic et imagerie médicale,Tours
691,2010,0.35416666, rhumatologie,Amiens
692,2010,0.23706897, rhumatologie,Angers
693,2010,0.18577586, rhumatologie,Besançon
694,2010,0.14971264, rhumatologie,Bordeaux
695,2010,0.433477, rhumatologie,Brest
696,2010,0.39037356, rhumatologie,Caen
697,2010,0.31465518, rhumatologie,Clermont-Ferrand
698,2010,0.32988507, rhumatologie,Dijon
699,2010,0.16839081, rhumatologie,Grenoble
700,2010,0.17313218, rhumatologie,Lille
701,2010,0.22744253, rhumatologie,Limoges
702,2010,0.16149426, rhumatologie,Lyon
703,2010,0.31594828, rhumatologie,Marseille
704,2010,0.21163793, rhumatologie,Martinique/Pointe-à-Pitre
705,2010,0.13850574, rhumatologie,Montpellier
706,2010,0.3783046, rhumatologie,Nancy
707,2010,0.1928161, rhumatologie,Nantes
708,2010,0.22442529, rhumatologie,Nice
709,2010,0.15186782, rhumatologie,Paris
710,2010,0.3900862, rhumatologie,Poitiers
711,2010,0.38505748, rhumatologie,Reims
712,2010,0.24252874, rhumatologie,Rennes
713,2010,0.32873562, rhumatologie,Rouen
714,2010,0.32543105, rhumatologie,Saint-Etienne
715,2010,0.2744253, rhumatologie,Strasbourg
716,2010,0.22514367, rhumatologie,Toulouse
717,2010,0.26221263, rhumatologie,Tours
718,2010,0.9933908, santé publique,Amiens
719,2010,0.9324713, santé publique,Angers
720,2010,0.9729885, santé publique,Besançon
721,2010,0.6579023, santé publique,Bordeaux
722,2010,0.9561782, santé publique,Caen
723,2010,0.93994254, santé publique,Clermont-Ferrand
724,2010,0.72772986, santé publique,Dijon
725,2010,0.9682471, santé publique,Grenoble
726,2010,0.9329023, santé publique,La RéunionIndien
727,2010,0.91537356, santé publique,Lille
728,2010,0.84181035, santé publique,Lyon
729,2010,0.83146554, santé publique,Marseille
730,2010,0.74310344, santé publique,Montpellier
731,2010,0.933046, santé publique,Nancy
732,2010,0.85933906, santé publique,Nantes
733,2010,0.79525864, santé publique,Nice
734,2010,0.545977, santé publique,Paris
735,2010,0.9507184, santé publique,Poitiers
736,2010,0.78807473, santé publique,Reims
737,2010,0.8140805, santé publique,Rennes
738,2010,0.6711207, santé publique,Rouen
739,2010,0.92801726, santé publique,Saint-Etienne
740,2010,0.91364944, santé publique,Strasbourg
741,2010,0.6097701, santé publique,Toulouse
742,2010,0.82528734, santé publique,Tours
743,2010,0.47456896, stomatologie,Besançon
744,2010,0.49583334, stomatologie,Caen
0,2011,0.4007211, anatomie et cytologie pathologique,Amiens
1,2011,0.28006697, anatomie et cytologie pathologique,Angers
2,2011,0.45158383, anatomie et cytologie pathologique,Besançon
3,2011,0.12541848, anatomie et cytologie pathologique,Bordeaux
4,2011,0.49665207, anatomie et cytologie pathologique,Brest
5,2011,0.48712337, anatomie et cytologie pathologique,Caen
6,2011,0.4463044, anatomie et cytologie pathologique,Clermont-Ferrand
7,2011,0.15967035, anatomie et cytologie pathologique,Dijon
8,2011,0.36337882, anatomie et cytologie pathologique,Grenoble
9,2011,0.42505795, anatomie et cytologie pathologique,Lille
10,2011,0.13430338, anatomie et cytologie pathologique,Limoges
11,2011,0.19533865, anatomie et cytologie pathologique,Lyon
12,2011,0.25714654, anatomie et cytologie pathologique,Marseille
13,2011,0.51867115, anatomie et cytologie pathologique,Martinique/Pointe-à-Pitre
14,2011,0.35565284, anatomie et cytologie pathologique,Montpellier
15,2011,0.45840845, anatomie et cytologie pathologique,Nancy
16,2011,0.35835695, anatomie et cytologie pathologique,Nantes
17,2011,0.16327582, anatomie et cytologie pathologique,Nice
18,2011,0.3396858, anatomie et cytologie pathologique,Paris
19,2011,0.4137265, anatomie et cytologie pathologique,Poitiers
20,2011,0.4313675, anatomie et cytologie pathologique,Reims
21,2011,0.43741953, anatomie et cytologie pathologique,Rennes
22,2011,0.47295904, anatomie et cytologie pathologique,Rouen
23,2011,0.3515323, anatomie et cytologie pathologique,Saint-Etienne
24,2011,0.4742467, anatomie et cytologie pathologique,Strasbourg
25,2011,0.40973476, anatomie et cytologie pathologique,Toulouse
26,2011,0.43046615, anatomie et cytologie pathologique,Tours
27,2011,0.40522793, anesthésie-réanimation,Amiens
28,2011,0.42801958, anesthésie-réanimation,Angers
29,2011,0.40703064, anesthésie-réanimation,Besançon
30,2011,0.35488024, anesthésie-réanimation,Bordeaux
31,2011,0.40213752, anesthésie-réanimation,Brest
32,2011,0.4271182, anesthésie-réanimation,Caen
33,2011,0.41218132, anesthésie-réanimation,Clermont-Ferrand
34,2011,0.42840588, anesthésie-réanimation,Dijon
35,2011,0.19752769, anesthésie-réanimation,Grenoble
36,2011,0.4044553, anesthésie-réanimation,La RéunionIndien
37,2011,0.28586143, anesthésie-réanimation,Lille
38,2011,0.45081124, anesthésie-réanimation,Limoges
39,2011,0.21169199, anesthésie-réanimation,Lyon
40,2011,0.32809684, anesthésie-réanimation,Marseille
41,2011,0.46446046, anesthésie-réanimation,Martinique/Pointe-à-Pitre
42,2011,0.2231522, anesthésie-réanimation,Montpellier
43,2011,0.40638682, anesthésie-réanimation,Nancy
44,2011,0.25006437, anesthésie-réanimation,Nantes
45,2011,0.35990214, anesthésie-réanimation,Nice
46,2011,0.35500902, anesthésie-réanimation,Paris
47,2011,0.3846253, anesthésie-réanimation,Poitiers
48,2011,0.46149883, anesthésie-réanimation,Reims
49,2011,0.28251353, anesthésie-réanimation,Rennes
50,2011,0.37406644, anesthésie-réanimation,Rouen
51,2011,0.3910636, anesthésie-réanimation,Saint-Etienne
52,2011,0.36131856, anesthésie-réanimation,Strasbourg
53,2011,0.3374968, anesthésie-réanimation,Toulouse
54,2011,0.4220963, anesthésie-réanimation,Tours
55,2011,0.7239248, biologie médicale,Amiens
56,2011,0.72559875, biologie médicale,Angers
57,2011,0.8557816, biologie médicale,Besançon
58,2011,0.584342, biologie médicale,Bordeaux
59,2011,0.8772856, biologie médicale,Brest
60,2011,0.8520474, biologie médicale,Caen
61,2011,0.819727, biologie médicale,Clermont-Ferrand
62,2011,0.8241051, biologie médicale,Dijon
63,2011,0.64009786, biologie médicale,Grenoble
64,2011,0.7929436, biologie médicale,La RéunionIndien
65,2011,0.49871233, biologie médicale,Lille
66,2011,0.87509656, biologie médicale,Limoges
67,2011,0.57893384, biologie médicale,Lyon
68,2011,0.7200618, biologie médicale,Marseille
69,2011,0.8956992, biologie médicale,Martinique/Pointe-à-Pitre
70,2011,0.42312646, biologie médicale,Montpellier
71,2011,0.38514036, biologie médicale,Nancy
72,2011,0.6547772, biologie médicale,Nantes
73,2011,0.2086016, biologie médicale,Nice
74,2011,0.6131857, biologie médicale,Paris
75,2011,0.8629925, biologie médicale,Poitiers
76,2011,0.76435745, biologie médicale,Reims
77,2011,0.8600309, biologie médicale,Rennes
78,2011,0.6599279, biologie médicale,Rouen
79,2011,0.3159928, biologie médicale,Saint-Etienne
80,2011,0.5558846, biologie médicale,Strasbourg
81,2011,0.79268605, biologie médicale,Toulouse
82,2011,0.82114345, biologie médicale,Tours
83,2011,0.26628897, cardiologie et maladies vasculaires,Amiens
84,2011,0.23422611, cardiologie et maladies vasculaires,Angers
85,2011,0.26397115, cardiologie et maladies vasculaires,Besançon
86,2011,0.035024464, cardiologie et maladies vasculaires,Bordeaux
87,2011,0.28843677, cardiologie et maladies vasculaires,Brest
88,2011,0.2638424, cardiologie et maladies vasculaires,Caen
89,2011,0.26268348, cardiologie et maladies vasculaires,Clermont-Ferrand
90,2011,0.18632501, cardiologie et maladies vasculaires,Dijon
91,2011,0.07622972, cardiologie et maladies vasculaires,Grenoble
92,2011,0.2683492, cardiologie et maladies vasculaires,La RéunionIndien
93,2011,0.14924029, cardiologie et maladies vasculaires,Lille
94,2011,0.21800154, cardiologie et maladies vasculaires,Limoges
95,2011,0.10970899, cardiologie et maladies vasculaires,Lyon
96,2011,0.107004896, cardiologie et maladies vasculaires,Marseille
97,2011,0.34419262, cardiologie et maladies vasculaires,Martinique/Pointe-à-Pitre
98,2011,0.15941283, cardiologie et maladies vasculaires,Montpellier
99,2011,0.22920422, cardiologie et maladies vasculaires,Nancy
100,2011,0.16443472, cardiologie et maladies vasculaires,Nantes
101,2011,0.08047901, cardiologie et maladies vasculaires,Nice
102,2011,0.14202936, cardiologie et maladies vasculaires,Paris
103,2011,0.30169973, cardiologie et maladies vasculaires,Poitiers
104,2011,0.25869173, cardiologie et maladies vasculaires,Reims
105,2011,0.19997425, cardiologie et maladies vasculaires,Rennes
106,2011,0.1890291, cardiologie et maladies vasculaires,Rouen
107,2011,0.28315735, cardiologie et maladies vasculaires,Saint-Etienne
108,2011,0.22147824, cardiologie et maladies vasculaires,Strasbourg
109,2011,0.154906, cardiologie et maladies vasculaires,Toulouse
110,2011,0.253026, cardiologie et maladies vasculaires,Tours
